Date,District,COD_DIS,Rent_Price
2019-10-01,Puente de Vallecas,13,12.5
2019-11-01,Puente de Vallecas,13,12.6
2019-12-01,Puente de Vallecas,13,12.6
2020-01-01,Puente de Vallecas,13,12.5
2020-02-01,Puente de Vallecas,13,12.6
2020-03-01,Puente de Vallecas,13,12.5
2020-04-01,Puente de Vallecas,13,12.5
2020-05-01,Puente de Vallecas,13,12.6
2020-06-01,Puente de Vallecas,13,12.6
2020-07-01,Puente de Vallecas,13,12.5
2020-08-01,Puente de Vallecas,13,12.5
2020-09-01,Puente de Vallecas,13,12.5
2020-10-01,Puente de Vallecas,13,12.3
2020-11-01,Puente de Vallecas,13,12.3
2020-12-01,Puente de Vallecas,13,12.1
2021-01-01,Puente de Vallecas,13,11.7
2021-02-01,Puente de Vallecas,13,11.8
2021-03-01,Puente de Vallecas,13,11.8
2021-04-01,Puente de Vallecas,13,11.7
2021-05-01,Puente de Vallecas,13,11.6
2021-06-01,Puente de Vallecas,13,11.6
2021-07-01,Puente de Vallecas,13,11.7
2021-08-01,Puente de Vallecas,13,11.7
2021-09-01,Puente de Vallecas,13,11.8
2021-10-01,Puente de Vallecas,13,12.1
2021-11-01,Puente de Vallecas,13,12.0
2021-12-01,Puente de Vallecas,13,12.0
2022-01-01,Puente de Vallecas,13,12.0
2022-02-01,Puente de Vallecas,13,12.0
2022-03-01,Puente de Vallecas,13,12.0
2022-04-01,Puente de Vallecas,13,12.5
2022-05-01,Puente de Vallecas,13,12.5
2022-06-01,Puente de Vallecas,13,12.4
2022-07-01,Puente de Vallecas,13,12.4
2022-08-01,Puente de Vallecas,13,12.5
2022-09-01,Puente de Vallecas,13,12.7
2022-10-01,Puente de Vallecas,13,12.8
2022-11-01,Puente de Vallecas,13,12.7
2022-12-01,Puente de Vallecas,13,12.9
2023-01-01,Puente de Vallecas,13,13.12
2023-02-01,Puente de Vallecas,13,13.12
2023-03-01,Puente de Vallecas,13,13.38
2023-04-01,Puente de Vallecas,13,13.33
2023-05-01,Puente de Vallecas,13,13.4
2023-06-01,Puente de Vallecas,13,13.6
2023-07-01,Puente de Vallecas,13,13.74
2023-08-01,Puente de Vallecas,13,13.78
2023-09-01,Puente de Vallecas,13,13.86
2023-10-01,Puente de Vallecas,13,13.88
2023-11-01,Puente de Vallecas,13,14.14
2023-12-01,Puente de Vallecas,13,14.25
2024-01-01,Puente de Vallecas,13,14.3
2024-02-01,Puente de Vallecas,13,14.55
2024-03-01,Puente de Vallecas,13,15.21
2024-04-01,Puente de Vallecas,13,15.3
2024-05-01,Puente de Vallecas,13,15.41
2024-06-01,Puente de Vallecas,13,15.82
2024-07-01,Puente de Vallecas,13,15.78
2024-08-01,Puente de Vallecas,13,16.16
2024-09-01,Puente de Vallecas,13,16.21
2024-10-01,Puente de Vallecas,13,16.25
2024-11-01,Puente de Vallecas,13,16.42
2024-12-01,Puente de Vallecas,13,16.91
2006-01-01,Moratalaz,14,
2006-02-01,Moratalaz,14,
2006-03-01,Moratalaz,14,
2006-04-01,Moratalaz,14,
2006-05-01,Moratalaz,14,
2006-06-01,Moratalaz,14,
2006-07-01,Moratalaz,14,
2006-08-01,Moratalaz,14,
2006-09-01,Moratalaz,14,
2006-10-01,Moratalaz,14,
2006-11-01,Moratalaz,14,
2006-12-01,Moratalaz,14,
2007-01-01,Moratalaz,14,
2007-02-01,Moratalaz,14,
2007-03-01,Moratalaz,14,
2007-04-01,Moratalaz,14,
2007-05-01,Moratalaz,14,
2007-06-01,Moratalaz,14,
2007-07-01,Moratalaz,14,
2007-08-01,Moratalaz,14,
2007-09-01,Moratalaz,14,
2007-10-01,Moratalaz,14,
2007-11-01,Moratalaz,14,
2007-12-01,Moratalaz,14,
2008-01-01,Moratalaz,14,
2008-02-01,Moratalaz,14,
2008-03-01,Moratalaz,14,
2008-04-01,Moratalaz,14,
2008-05-01,Moratalaz,14,
2008-06-01,Moratalaz,14,
2008-07-01,Moratalaz,14,
2008-08-01,Moratalaz,14,
2008-09-01,Moratalaz,14,
2008-10-01,Moratalaz,14,
2008-11-01,Moratalaz,14,
2008-12-01,Moratalaz,14,
2009-01-01,Moratalaz,14,
2009-02-01,Moratalaz,14,
2009-03-01,Moratalaz,14,
2009-04-01,Moratalaz,14,
2009-05-01,Moratalaz,14,
2009-06-01,Moratalaz,14,
2009-07-01,Moratalaz,14,
2009-08-01,Moratalaz,14,
2009-09-01,Moratalaz,14,
2009-10-01,Moratalaz,14,
2009-11-01,Moratalaz,14,
2009-12-01,Moratalaz,14,
2010-01-01,Moratalaz,14,
2010-02-01,Moratalaz,14,
2010-03-01,Moratalaz,14,
2010-04-01,Moratalaz,14,
2010-05-01,Moratalaz,14,
2010-06-01,Moratalaz,14,
2010-07-01,Moratalaz,14,
2010-08-01,Moratalaz,14,
2010-09-01,Moratalaz,14,
2010-10-01,Moratalaz,14,
2010-11-01,Moratalaz,14,
2010-12-01,Moratalaz,14,
2011-01-01,Moratalaz,14,
2011-02-01,Moratalaz,14,8.9
2011-03-01,Moratalaz,14,9.0
2011-04-01,Moratalaz,14,8.9
2011-05-01,Moratalaz,14,9.0
2011-06-01,Moratalaz,14,9.0
2011-07-01,Moratalaz,14,9.2
2011-08-01,Moratalaz,14,9.2
2011-09-01,Moratalaz,14,9.2
2011-10-01,Moratalaz,14,9.2
2011-11-01,Moratalaz,14,9.2
2011-12-01,Moratalaz,14,9.2
2012-01-01,Moratalaz,14,9.3
2012-02-01,Moratalaz,14,9.2
2012-03-01,Moratalaz,14,9.2
2012-04-01,Moratalaz,14,9.2
2012-05-01,Moratalaz,14,9.1
2012-06-01,Moratalaz,14,9.0
2012-07-01,Moratalaz,14,8.9
2012-08-01,Moratalaz,14,8.8
2012-09-01,Moratalaz,14,8.7
2012-10-01,Moratalaz,14,8.6
2012-11-01,Moratalaz,14,8.6
2012-12-01,Moratalaz,14,8.7
2013-01-01,Moratalaz,14,8.7
2013-02-01,Moratalaz,14,8.6
2013-03-01,Moratalaz,14,8.6
2013-04-01,Moratalaz,14,8.6
2013-05-01,Moratalaz,14,8.6
2013-06-01,Moratalaz,14,8.5
2013-07-01,Moratalaz,14,8.5
2013-08-01,Moratalaz,14,8.3
2013-09-01,Moratalaz,14,8.3
2013-10-01,Moratalaz,14,8.2
2013-11-01,Moratalaz,14,8.1
2013-12-01,Moratalaz,14,8.1
2014-01-01,Moratalaz,14,8.0
2014-02-01,Moratalaz,14,7.9
2014-03-01,Moratalaz,14,8.1
2014-04-01,Moratalaz,14,8.1
2014-05-01,Moratalaz,14,8.3
2014-06-01,Moratalaz,14,8.3
2014-07-01,Moratalaz,14,8.3
2014-08-01,Moratalaz,14,8.3
2014-09-01,Moratalaz,14,8.2
2014-10-01,Moratalaz,14,8.2
2014-11-01,Moratalaz,14,8.2
2014-12-01,Moratalaz,14,8.2
2015-01-01,Moratalaz,14,8.4
2015-02-01,Moratalaz,14,8.6
2015-03-01,Moratalaz,14,8.6
2015-04-01,Moratalaz,14,8.7
2015-05-01,Moratalaz,14,8.5
2015-06-01,Moratalaz,14,8.5
2015-07-01,Moratalaz,14,8.6
2015-08-01,Moratalaz,14,8.6
2015-09-01,Moratalaz,14,8.6
2015-10-01,Moratalaz,14,8.5
2015-11-01,Moratalaz,14,8.6
2015-12-01,Moratalaz,14,8.7
2016-01-01,Moratalaz,14,8.7
2016-02-01,Moratalaz,14,8.8
2016-03-01,Moratalaz,14,8.9
2016-04-01,Moratalaz,14,8.9
2016-05-01,Moratalaz,14,8.9
2016-06-01,Moratalaz,14,8.8
2016-07-01,Moratalaz,14,8.8
2016-08-01,Moratalaz,14,8.9
2016-09-01,Moratalaz,14,9.0
2016-10-01,Moratalaz,14,9.1
2016-11-01,Moratalaz,14,9.3
2016-12-01,Moratalaz,14,9.4
2017-01-01,Moratalaz,14,9.3
2017-02-01,Moratalaz,14,9.4
2017-03-01,Moratalaz,14,9.1
2017-04-01,Moratalaz,14,9.3
2017-05-01,Moratalaz,14,9.6
2017-06-01,Moratalaz,14,9.6
2017-07-01,Moratalaz,14,9.7
2017-08-01,Moratalaz,14,9.8
2017-09-01,Moratalaz,14,9.7
2017-10-01,Moratalaz,14,9.9
2017-11-01,Moratalaz,14,10.0
2017-12-01,Moratalaz,14,10.0
2018-01-01,Moratalaz,14,10.1
2018-02-01,Moratalaz,14,10.2
2018-03-01,Moratalaz,14,10.3
2018-04-01,Moratalaz,14,10.4
2018-05-01,Moratalaz,14,10.8
2018-06-01,Moratalaz,14,10.9
2018-07-01,Moratalaz,14,10.6
2018-08-01,Moratalaz,14,10.5
2018-09-01,Moratalaz,14,10.0
2018-10-01,Moratalaz,14,9.5
2018-11-01,Moratalaz,14,9.5
2018-12-01,Moratalaz,14,9.7
2019-01-01,Moratalaz,14,11.2
2019-02-01,Moratalaz,14,11.2
2019-03-01,Moratalaz,14,11.4
2019-04-01,Moratalaz,14,11.3
2019-05-01,Moratalaz,14,11.3
2019-06-01,Moratalaz,14,11.2
2019-07-01,Moratalaz,14,11.2
2019-08-01,Moratalaz,14,11.4
2019-09-01,Moratalaz,14,12.1
2019-10-01,Moratalaz,14,12.4
2019-11-01,Moratalaz,14,12.0
2019-12-01,Moratalaz,14,11.8
2020-01-01,Moratalaz,14,11.2
2020-02-01,Moratalaz,14,11.4
2020-03-01,Moratalaz,14,12.1
2020-04-01,Moratalaz,14,12.4
2020-05-01,Moratalaz,14,12.0
2020-06-01,Moratalaz,14,11.8
2020-07-01,Moratalaz,14,11.8
2020-08-01,Moratalaz,14,11.8
2020-09-01,Moratalaz,14,11.5
2020-10-01,Moratalaz,14,11.1
2020-11-01,Moratalaz,14,11.2
2020-12-01,Moratalaz,14,11.1
2021-01-01,Moratalaz,14,10.8
2021-02-01,Moratalaz,14,10.8
2021-03-01,Moratalaz,14,10.9
2021-04-01,Moratalaz,14,10.9
2021-05-01,Moratalaz,14,11.0
2021-06-01,Moratalaz,14,11.1
2021-07-01,Moratalaz,14,11.0
2021-08-01,Moratalaz,14,10.8
2021-09-01,Moratalaz,14,10.8
2021-10-01,Moratalaz,14,10.9
2021-11-01,Moratalaz,14,11.1
2021-12-01,Moratalaz,14,11.1
2022-01-01,Moratalaz,14,11.1
2022-02-01,Moratalaz,14,11.2
2022-03-01,Moratalaz,14,11.2
2022-04-01,Moratalaz,14,11.2
2022-05-01,Moratalaz,14,11.4
2022-06-01,Moratalaz,14,11.3
2022-07-01,Moratalaz,14,11.3
2022-08-01,Moratalaz,14,11.7
2022-09-01,Moratalaz,14,12.0
2022-10-01,Moratalaz,14,11.9
2022-11-01,Moratalaz,14,11.9
2022-12-01,Moratalaz,14,12.0
2023-01-01,Moratalaz,14,12.09
2023-02-01,Moratalaz,14,12.11
2023-03-01,Moratalaz,14,12.24
2023-04-01,Moratalaz,14,12.12
2023-05-01,Moratalaz,14,12.01
2023-06-01,Moratalaz,14,12.18
2023-07-01,Moratalaz,14,12.38
2023-08-01,Moratalaz,14,12.57
2023-09-01,Moratalaz,14,12.74
2023-10-01,Moratalaz,14,13.06
2023-11-01,Moratalaz,14,13.62
2023-12-01,Moratalaz,14,13.79
2024-01-01,Moratalaz,14,13.55
2024-02-01,Moratalaz,14,13.09
2024-03-01,Moratalaz,14,13.54
2024-04-01,Moratalaz,14,14.2
2024-05-01,Moratalaz,14,14.53
2024-06-01,Moratalaz,14,14.77
2024-07-01,Moratalaz,14,14.78
2024-08-01,Moratalaz,14,14.49
2024-09-01,Moratalaz,14,14.52
2024-10-01,Moratalaz,14,14.67
2024-11-01,Moratalaz,14,15.0
2024-12-01,Moratalaz,14,15.07
2006-01-01,Ciudad Lineal,15,
2006-02-01,Ciudad Lineal,15,
2006-03-01,Ciudad Lineal,15,
2006-04-01,Ciudad Lineal,15,
2006-05-01,Ciudad Lineal,15,
2006-06-01,Ciudad Lineal,15,
2006-07-01,Ciudad Lineal,15,
2006-08-01,Ciudad Lineal,15,
2006-09-01,Ciudad Lineal,15,
2006-10-01,Ciudad Lineal,15,
2006-11-01,Ciudad Lineal,15,
2006-12-01,Ciudad Lineal,15,
2007-01-01,Ciudad Lineal,15,
2007-02-01,Ciudad Lineal,15,
2007-03-01,Ciudad Lineal,15,
2007-04-01,Ciudad Lineal,15,
2007-05-01,Ciudad Lineal,15,
2007-06-01,Ciudad Lineal,15,
2007-07-01,Ciudad Lineal,15,
2007-08-01,Ciudad Lineal,15,
2007-09-01,Ciudad Lineal,15,
2007-10-01,Ciudad Lineal,15,
2007-11-01,Ciudad Lineal,15,
2007-12-01,Ciudad Lineal,15,
2008-01-01,Ciudad Lineal,15,
2008-02-01,Ciudad Lineal,15,
2008-03-01,Ciudad Lineal,15,
2008-04-01,Ciudad Lineal,15,
2008-05-01,Ciudad Lineal,15,
2008-06-01,Ciudad Lineal,15,
2008-07-01,Ciudad Lineal,15,
2008-08-01,Ciudad Lineal,15,
2008-09-01,Ciudad Lineal,15,
2008-10-01,Ciudad Lineal,15,
2008-11-01,Ciudad Lineal,15,
2008-12-01,Ciudad Lineal,15,
2009-01-01,Ciudad Lineal,15,
2009-02-01,Ciudad Lineal,15,
2009-03-01,Ciudad Lineal,15,
2009-04-01,Ciudad Lineal,15,
2009-05-01,Ciudad Lineal,15,
2009-06-01,Ciudad Lineal,15,12.5
2009-07-01,Ciudad Lineal,15,12.4
2009-08-01,Ciudad Lineal,15,12.3
2009-09-01,Ciudad Lineal,15,12.0
2009-10-01,Ciudad Lineal,15,11.9
2009-11-01,Ciudad Lineal,15,11.7
2009-12-01,Ciudad Lineal,15,11.2
2010-01-01,Ciudad Lineal,15,11.3
2010-02-01,Ciudad Lineal,15,11.4
2010-03-01,Ciudad Lineal,15,11.5
2010-04-01,Ciudad Lineal,15,11.6
2010-05-01,Ciudad Lineal,15,11.3
2010-06-01,Ciudad Lineal,15,10.9
2010-07-01,Ciudad Lineal,15,10.8
2010-08-01,Ciudad Lineal,15,11.2
2010-09-01,Ciudad Lineal,15,11.3
2010-10-01,Ciudad Lineal,15,11.3
2010-11-01,Ciudad Lineal,15,11.4
2010-12-01,Ciudad Lineal,15,11.3
2011-01-01,Ciudad Lineal,15,11.3
2011-02-01,Ciudad Lineal,15,11.3
2011-03-01,Ciudad Lineal,15,11.2
2011-04-01,Ciudad Lineal,15,11.2
2011-05-01,Ciudad Lineal,15,11.3
2011-06-01,Ciudad Lineal,15,11.3
2011-07-01,Ciudad Lineal,15,11.2
2011-08-01,Ciudad Lineal,15,11.1
2011-09-01,Ciudad Lineal,15,11.1
2011-10-01,Ciudad Lineal,15,11.1
2011-11-01,Ciudad Lineal,15,11.1
2011-12-01,Ciudad Lineal,15,11.1
2012-01-01,Ciudad Lineal,15,11.2
2012-02-01,Ciudad Lineal,15,11.1
2012-03-01,Ciudad Lineal,15,11.1
2012-04-01,Ciudad Lineal,15,11.0
2012-05-01,Ciudad Lineal,15,10.8
2012-06-01,Ciudad Lineal,15,10.9
2012-07-01,Ciudad Lineal,15,10.8
2012-08-01,Ciudad Lineal,15,10.7
2012-09-01,Ciudad Lineal,15,10.7
2012-10-01,Ciudad Lineal,15,10.6
2012-11-01,Ciudad Lineal,15,10.6
2012-12-01,Ciudad Lineal,15,10.4
2013-01-01,Ciudad Lineal,15,10.4
2013-02-01,Ciudad Lineal,15,10.3
2013-03-01,Ciudad Lineal,15,10.3
2013-04-01,Ciudad Lineal,15,10.3
2013-05-01,Ciudad Lineal,15,10.3
2013-06-01,Ciudad Lineal,15,10.1
2013-07-01,Ciudad Lineal,15,10.0
2013-08-01,Ciudad Lineal,15,10.0
2013-09-01,Ciudad Lineal,15,10.0
2013-10-01,Ciudad Lineal,15,10.0
2013-11-01,Ciudad Lineal,15,10.0
2013-12-01,Ciudad Lineal,15,10.0
2014-01-01,Ciudad Lineal,15,10.0
2014-02-01,Ciudad Lineal,15,10.0
2014-03-01,Ciudad Lineal,15,10.0
2014-04-01,Ciudad Lineal,15,10.0
2014-05-01,Ciudad Lineal,15,10.0
2014-06-01,Ciudad Lineal,15,10.0
2014-07-01,Ciudad Lineal,15,10.0
2014-08-01,Ciudad Lineal,15,10.0
2014-09-01,Ciudad Lineal,15,10.0
2014-10-01,Ciudad Lineal,15,10.0
2014-11-01,Ciudad Lineal,15,10.0
2014-12-01,Ciudad Lineal,15,10.0
2015-01-01,Ciudad Lineal,15,10.0
2015-02-01,Ciudad Lineal,15,10.1
2015-03-01,Ciudad Lineal,15,10.2
2015-04-01,Ciudad Lineal,15,10.4
2015-05-01,Ciudad Lineal,15,10.4
2015-06-01,Ciudad Lineal,15,10.4
2015-07-01,Ciudad Lineal,15,10.4
2015-08-01,Ciudad Lineal,15,10.4
2015-09-01,Ciudad Lineal,15,10.3
2015-10-01,Ciudad Lineal,15,10.3
2015-11-01,Ciudad Lineal,15,10.4
2015-12-01,Ciudad Lineal,15,10.4
2016-01-01,Ciudad Lineal,15,10.4
2016-02-01,Ciudad Lineal,15,10.6
2016-03-01,Ciudad Lineal,15,10.8
2016-04-01,Ciudad Lineal,15,10.9
2016-05-01,Ciudad Lineal,15,11.0
2016-06-01,Ciudad Lineal,15,11.0
2016-07-01,Ciudad Lineal,15,10.9
2016-08-01,Ciudad Lineal,15,10.8
2016-09-01,Ciudad Lineal,15,10.9
2016-10-01,Ciudad Lineal,15,11.0
2016-11-01,Ciudad Lineal,15,11.1
2016-12-01,Ciudad Lineal,15,11.3
2017-01-01,Ciudad Lineal,15,11.5
2017-02-01,Ciudad Lineal,15,11.7
2017-03-01,Ciudad Lineal,15,11.7
2017-04-01,Ciudad Lineal,15,11.8
2017-05-01,Ciudad Lineal,15,11.8
2017-06-01,Ciudad Lineal,15,11.7
2017-07-01,Ciudad Lineal,15,12.1
2017-08-01,Ciudad Lineal,15,12.0
2017-09-01,Ciudad Lineal,15,12.1
2017-10-01,Ciudad Lineal,15,12.1
2017-11-01,Ciudad Lineal,15,12.5
2017-12-01,Ciudad Lineal,15,12.6
2018-01-01,Ciudad Lineal,15,12.6
2018-02-01,Ciudad Lineal,15,12.7
2018-03-01,Ciudad Lineal,15,12.8
2018-04-01,Ciudad Lineal,15,13.1
2018-05-01,Ciudad Lineal,15,13.3
2018-06-01,Ciudad Lineal,15,13.1
2018-07-01,Ciudad Lineal,15,13.3
2018-08-01,Ciudad Lineal,15,13.3
2018-09-01,Ciudad Lineal,15,13.3
2018-10-01,Ciudad Lineal,15,13.3
2018-11-01,Ciudad Lineal,15,13.3
2018-12-01,Ciudad Lineal,15,13.3
2019-01-01,Ciudad Lineal,15,13.6
2019-02-01,Ciudad Lineal,15,13.6
2019-03-01,Ciudad Lineal,15,13.7
2019-04-01,Ciudad Lineal,15,13.7
2019-05-01,Ciudad Lineal,15,13.7
2019-06-01,Ciudad Lineal,15,13.5
2019-07-01,Ciudad Lineal,15,13.5
2019-08-01,Ciudad Lineal,15,13.7
2019-09-01,Ciudad Lineal,15,13.8
2019-10-01,Ciudad Lineal,15,13.8
2019-11-01,Ciudad Lineal,15,14.0
2019-12-01,Ciudad Lineal,15,13.9
2020-01-01,Ciudad Lineal,15,13.5
2020-02-01,Ciudad Lineal,15,13.7
2020-03-01,Ciudad Lineal,15,13.8
2020-04-01,Ciudad Lineal,15,13.8
2020-05-01,Ciudad Lineal,15,14.0
2020-06-01,Ciudad Lineal,15,13.9
2020-07-01,Ciudad Lineal,15,13.7
2020-08-01,Ciudad Lineal,15,13.6
2020-09-01,Ciudad Lineal,15,13.6
2020-10-01,Ciudad Lineal,15,13.4
2020-11-01,Ciudad Lineal,15,13.2
2020-12-01,Ciudad Lineal,15,13.0
2021-01-01,Ciudad Lineal,15,12.9
2021-02-01,Ciudad Lineal,15,12.7
2021-03-01,Ciudad Lineal,15,12.7
2021-04-01,Ciudad Lineal,15,12.7
2021-05-01,Ciudad Lineal,15,12.7
2021-06-01,Ciudad Lineal,15,12.7
2021-07-01,Ciudad Lineal,15,12.6
2021-08-01,Ciudad Lineal,15,12.8
2021-09-01,Ciudad Lineal,15,12.8
2021-10-01,Ciudad Lineal,15,12.8
2021-11-01,Ciudad Lineal,15,12.9
2021-12-01,Ciudad Lineal,15,13.0
2022-01-01,Ciudad Lineal,15,13.0
2022-02-01,Ciudad Lineal,15,13.0
2022-03-01,Ciudad Lineal,15,13.1
2022-04-01,Ciudad Lineal,15,13.3
2022-05-01,Ciudad Lineal,15,13.4
2022-06-01,Ciudad Lineal,15,13.6
2022-07-01,Ciudad Lineal,15,13.6
2022-08-01,Ciudad Lineal,15,13.7
2022-09-01,Ciudad Lineal,15,13.8
2022-10-01,Ciudad Lineal,15,13.8
2022-11-01,Ciudad Lineal,15,14.1
2022-12-01,Ciudad Lineal,15,14.3
2023-01-01,Ciudad Lineal,15,14.3
2023-02-01,Ciudad Lineal,15,14.17
2023-03-01,Ciudad Lineal,15,14.4
2023-04-01,Ciudad Lineal,15,14.77
2023-05-01,Ciudad Lineal,15,14.93
2023-06-01,Ciudad Lineal,15,14.99
2023-07-01,Ciudad Lineal,15,15.07
2023-08-01,Ciudad Lineal,15,15.35
2023-09-01,Ciudad Lineal,15,15.44
2023-10-01,Ciudad Lineal,15,15.55
2023-11-01,Ciudad Lineal,15,15.52
2023-12-01,Ciudad Lineal,15,15.77
2024-01-01,Ciudad Lineal,15,15.83
2024-02-01,Ciudad Lineal,15,16.19
2024-03-01,Ciudad Lineal,15,16.26
2024-04-01,Ciudad Lineal,15,16.49
2024-05-01,Ciudad Lineal,15,16.65
2024-06-01,Ciudad Lineal,15,16.98
2024-07-01,Ciudad Lineal,15,17.09
2024-08-01,Ciudad Lineal,15,17.0
2024-09-01,Ciudad Lineal,15,17.19
2024-10-01,Ciudad Lineal,15,17.22
2024-11-01,Ciudad Lineal,15,17.19
2024-12-01,Ciudad Lineal,15,17.4
2006-01-01,Hortaleza,16,
2006-02-01,Hortaleza,16,
2006-03-01,Hortaleza,16,
2006-04-01,Hortaleza,16,
2006-05-01,Hortaleza,16,
2006-06-01,Hortaleza,16,
2006-07-01,Hortaleza,16,
2006-08-01,Hortaleza,16,
2006-09-01,Hortaleza,16,
2006-10-01,Hortaleza,16,
2006-11-01,Hortaleza,16,
2006-12-01,Hortaleza,16,
2007-01-01,Hortaleza,16,
2007-02-01,Hortaleza,16,
2007-03-01,Hortaleza,16,
2007-04-01,Hortaleza,16,
2007-05-01,Hortaleza,16,
2007-06-01,Hortaleza,16,
2007-07-01,Hortaleza,16,
2007-08-01,Hortaleza,16,
2007-09-01,Hortaleza,16,
2007-10-01,Hortaleza,16,
2007-11-01,Hortaleza,16,
2007-12-01,Hortaleza,16,
2008-01-01,Hortaleza,16,
2008-02-01,Hortaleza,16,
2008-03-01,Hortaleza,16,
2008-04-01,Hortaleza,16,
2008-05-01,Hortaleza,16,
2008-06-01,Hortaleza,16,
2008-07-01,Hortaleza,16,
2008-08-01,Hortaleza,16,
2008-09-01,Hortaleza,16,
2008-10-01,Hortaleza,16,
2008-11-01,Hortaleza,16,
2008-12-01,Hortaleza,16,
2009-01-01,Hortaleza,16,
2009-02-01,Hortaleza,16,
2009-03-01,Hortaleza,16,
2009-04-01,Hortaleza,16,
2009-05-01,Hortaleza,16,
2009-06-01,Hortaleza,16,12.3
2009-07-01,Hortaleza,16,11.8
2009-08-01,Hortaleza,16,10.8
2009-09-01,Hortaleza,16,10.9
2009-10-01,Hortaleza,16,10.7
2009-11-01,Hortaleza,16,10.8
2009-12-01,Hortaleza,16,11.0
2010-01-01,Hortaleza,16,10.9
2010-02-01,Hortaleza,16,10.8
2010-03-01,Hortaleza,16,11.3
2010-04-01,Hortaleza,16,11.5
2010-05-01,Hortaleza,16,11.8
2010-06-01,Hortaleza,16,11.4
2010-07-01,Hortaleza,16,11.7
2010-08-01,Hortaleza,16,11.9
2010-09-01,Hortaleza,16,11.7
2010-10-01,Hortaleza,16,11.6
2010-11-01,Hortaleza,16,11.5
2010-12-01,Hortaleza,16,11.5
2011-01-01,Hortaleza,16,11.5
2011-02-01,Hortaleza,16,11.5
2011-03-01,Hortaleza,16,11.6
2011-04-01,Hortaleza,16,11.5
2011-05-01,Hortaleza,16,11.5
2011-06-01,Hortaleza,16,11.5
2011-07-01,Hortaleza,16,11.7
2011-08-01,Hortaleza,16,11.6
2011-09-01,Hortaleza,16,11.6
2011-10-01,Hortaleza,16,11.5
2011-11-01,Hortaleza,16,11.5
2011-12-01,Hortaleza,16,11.4
2012-01-01,Hortaleza,16,11.3
2012-02-01,Hortaleza,16,11.3
2012-03-01,Hortaleza,16,11.5
2012-04-01,Hortaleza,16,11.4
2012-05-01,Hortaleza,16,11.2
2012-06-01,Hortaleza,16,11.0
2012-07-01,Hortaleza,16,10.9
2012-08-01,Hortaleza,16,10.8
2012-09-01,Hortaleza,16,10.7
2012-10-01,Hortaleza,16,10.7
2012-11-01,Hortaleza,16,10.7
2012-12-01,Hortaleza,16,10.7
2013-01-01,Hortaleza,16,10.6
2013-02-01,Hortaleza,16,10.6
2013-03-01,Hortaleza,16,10.6
2013-04-01,Hortaleza,16,10.9
2013-05-01,Hortaleza,16,10.7
2013-06-01,Hortaleza,16,10.5
2013-07-01,Hortaleza,16,10.4
2013-08-01,Hortaleza,16,10.3
2013-09-01,Hortaleza,16,10.3
2013-10-01,Hortaleza,16,10.3
2013-11-01,Hortaleza,16,10.2
2013-12-01,Hortaleza,16,10.2
2014-01-01,Hortaleza,16,10.3
2014-02-01,Hortaleza,16,10.4
2014-03-01,Hortaleza,16,10.4
2014-04-01,Hortaleza,16,10.3
2014-05-01,Hortaleza,16,10.3
2014-06-01,Hortaleza,16,10.2
2014-07-01,Hortaleza,16,10.3
2014-08-01,Hortaleza,16,10.3
2014-09-01,Hortaleza,16,10.2
2014-10-01,Hortaleza,16,10.3
2014-11-01,Hortaleza,16,10.3
2014-12-01,Hortaleza,16,10.3
2015-01-01,Hortaleza,16,10.3
2015-02-01,Hortaleza,16,10.4
2015-03-01,Hortaleza,16,10.5
2015-04-01,Hortaleza,16,10.5
2015-05-01,Hortaleza,16,10.6
2015-06-01,Hortaleza,16,10.6
2015-07-01,Hortaleza,16,10.6
2015-08-01,Hortaleza,16,10.6
2015-09-01,Hortaleza,16,10.6
2015-10-01,Hortaleza,16,10.5
2015-11-01,Hortaleza,16,10.6
2015-12-01,Hortaleza,16,10.6
2016-01-01,Hortaleza,16,10.7
2016-02-01,Hortaleza,16,10.7
2016-03-01,Hortaleza,16,10.7
2016-04-01,Hortaleza,16,10.8
2016-05-01,Hortaleza,16,10.7
2016-06-01,Hortaleza,16,10.8
2016-07-01,Hortaleza,16,10.8
2016-08-01,Hortaleza,16,10.8
2016-09-01,Hortaleza,16,10.8
2016-10-01,Hortaleza,16,10.8
2016-11-01,Hortaleza,16,10.9
2016-12-01,Hortaleza,16,11.0
2017-01-01,Hortaleza,16,11.1
2017-02-01,Hortaleza,16,11.2
2017-03-01,Hortaleza,16,11.1
2017-04-01,Hortaleza,16,11.2
2017-05-01,Hortaleza,16,11.2
2017-06-01,Hortaleza,16,11.4
2017-07-01,Hortaleza,16,11.6
2017-08-01,Hortaleza,16,11.7
2017-09-01,Hortaleza,16,11.9
2017-10-01,Hortaleza,16,11.8
2017-11-01,Hortaleza,16,11.8
2017-12-01,Hortaleza,16,12.2
2018-01-01,Hortaleza,16,12.6
2018-02-01,Hortaleza,16,12.8
2018-03-01,Hortaleza,16,12.9
2018-04-01,Hortaleza,16,12.9
2018-05-01,Hortaleza,16,13.1
2018-06-01,Hortaleza,16,13.0
2018-07-01,Hortaleza,16,13.0
2018-08-01,Hortaleza,16,13.0
2018-09-01,Hortaleza,16,13.4
2018-10-01,Hortaleza,16,13.4
2018-11-01,Hortaleza,16,13.1
2018-12-01,Hortaleza,16,13.1
2019-01-01,Hortaleza,16,12.4
